527.563477,-0.005763,0.005763
532.946777,0.026941,0.026941
538.330078,0.105036,0.105036
543.713379,0.077415,0.077415
549.09668,-0.046362,0.046362
554.47998,-0.024569,0.024569
559.863281,0.040936,0.040936
565.246582,0.022205,0.022205
570.629883,0.071093,0.071093
576.013184,0.045029,0.045029
581.396484,-0.07232,0.07232
586.779785,-0.070017,0.070017
592.163086,0.008812,0.008812
597.546387,-0.020424,0.020424
602.929688,-0.085434,0.085434
608.312988,0.078586,0.078586
613.696289,-0.033635,0.033635
619.07959,-0.037288,0.037288
624.462891,-0.046669,0.046669
629.846191,-0.009893,0.009893
635.229492,0.008697,0.008697
640.612793,-0.037716,0.037716
645.996094,-0.141476,0.141476
651.379395,-0.035076,0.035076
656.762695,-0.006231,0.006231
662.145996,0.030405,0.030405
667.529297,0.010027,0.010027
672.912598,0.037176,0.037176
678.295898,-0.094552,0.094552
683.679199,0.045587,0.045587
689.0625,-0.092182,0.092182
694.445801,-0.029793,0.029793
699.829102,-0.076337,0.076337
705.212402,-0.050508,0.050508
710.595703,-0.022433,0.022433
715.979004,0.03872,0.03872
721.362305,-0.050185,0.050185
726.745605,-0.002644,0.002644
732.128906,0.013082,0.013082
737.512207,-0.021198,0.021198
742.895508,-0.040623,0.040623
748.278809,-0.044099,0.044099
753.662109,0.003346,0.003346
759.04541,-0.002785,0.002785
764.428711,-0.051323,0.051323
769.812012,0.179068,0.179068
775.195313,0.03543,0.03543
780.578613,0.072522,0.072522
785.961914,-0.033636,0.033636
791.345215,0.171578,0.171578
796.728516,-0.004721,0.004721
802.111816,-0.043339,0.043339
807.495117,0.000199,0.000199
812.878418,-0.055914,0.055914
818.261719,0.04438,0.04438
823.64502,-0.035959,0.035959
829.02832,0.092648,0.092648
834.411621,0.223934,0.223934
839.794922,0.008128,0.008128
845.178223,-0.041424,0.041424
850.561523,-0.035345,0.035345
855.944824,0.068096,0.068096
861.328125,0.054817,0.054817
866.711426,-0.05304,0.05304
872.094727,0.089352,0.089352
877.478027,0.03189,0.03189
882.861328,-0.023239,0.023239
888.244629,0.065081,0.065081
893.62793,-0.012033,0.012033
899.01123,-0.100844,0.100844
904.394531,-0.008576,0.008576
909.777832,-0.069565,0.069565
915.161133,0.028761,0.028761
920.544434,0.021414,0.021414
925.927734,0.111836,0.111836
931.311035,-0.039918,0.039918
936.694336,-0.023799,0.023799
942.077637,0.101706,0.101706
947.460938,0.012933,0.012933
952.844238,-0.013929,0.013929
958.227539,0.069966,0.069966
963.61084,0.00643,0.00643
968.994141,-0.028353,0.028353
974.377441,0.038985,0.038985
979.760742,-0.009468,0.009468
985.144043,-0.005126,0.005126
990.527344,0.032837,0.032837
995.910645,-0.033647,0.033647
1001.293945,0.000525,0.000525
1006.677246,-0.064374,0.064374
1012.060547,-0.034764,0.034764
1017.443848,-0.01453,0.01453
1022.827148,-0.008347,0.008347
1028.210449,0.094275,0.094275
1033.59375,-0.0009,0.0009
1038.977051,0.058147,0.058147
1044.360352,-0.011365,0.011365
1049.743652,0.003301,0.003301
1055.126953,-0.004475,0.004475
1060.510254,0.011516,0.011516
1065.893555,-0.013872,0.013872
1071.276855,-0.012795,0.012795
1076.660156,-0.016937,0.016937
1082.043457,0.077417,0.077417
1087.426758,-0.031913,0.031913
1092.810059,0.052897,0.052897
1098.193359,-0.017607,0.017607
1103.57666,-0.188995,0.188995
1108.959961,0.010869,0.010869
1114.343262,-0.01587,0.01587
1119.726563,0.21103,0.21103
1125.109863,-0.03258,0.03258
1130.493164,0.146484,0.146484
1135.876465,0.016361,0.016361
1141.259766,0.111776,0.111776
1146.643066,0.063176,0.063176
1152.026367,0.004018,0.004018
1157.409668,-0.266172,0.266172
1162.792969,0.398422,0.398422
1168.17627,0.359621,0.359621
1173.55957,0.017085,0.017085
1178.942871,-0.100605,0.100605
1184.326172,-0.184643,0.184643
1189.709473,-0.281703,0.281703
1195.092773,0.11239,0.11239
1200.476074,0.194502,0.194502
1205.859375,-0.156148,0.156148
1211.242676,-0.114288,0.114288
1216.625977,0.058663,0.058663
1222.009277,-0.146271,0.146271
1227.392578,0.020805,0.020805
1232.775879,0.087261,0.087261
1238.15918,0.183738,0.183738
1243.54248,0.088859,0.088859
1248.925781,-0.129747,0.129747
1254.309082,0.020312,0.020312
1259.692383,-0.087025,0.087025
1265.075684,-0.000761,0.000761
1270.458984,-0.042612,0.042612
1275.842285,-0.059832,0.059832
1281.225586,0.066879,0.066879
1286.608887,-0.05143,0.05143
1291.992188,0.007808,0.007808
1297.375488,0.099937,0.099937
1302.758789,-0.03883,0.03883
1308.14209,-0.009239,0.009239
1313.525391,-0.089625,0.089625
1318.908691,0.007404,0.007404
1324.291992,-0.015354,0.015354
1329.675293,0.044419,0.044419
1335.058594,-0.003658,0.003658
1340.441895,0.01473,0.01473
1345.825195,-0.01674,0.01674
1351.208496,0.005692,0.005692
1356.591797,0.034191,0.034191
1361.975098,-0.032001,0.032001
1367.358398,0.019644,0.019644
1372.741699,0.020156,0.020156
1378.125,-0.012402,0.012402
1383.508301,-0.036293,0.036293
1388.891602,-0.021729,0.021729
1394.274902,-0.002433,0.002433
1399.658203,0.03291,0.03291
1405.041504,0.024867,0.024867
1410.424805,0.073381,0.073381
1415.808105,0.03804,0.03804
1421.191406,-0.070554,0.070554
1426.574707,0.031212,0.031212
1431.958008,0.002858,0.002858
1437.341309,-0.081414,0.081414
1442.724609,0.088463,0.088463
1448.10791,0.137561,0.137561
1453.491211,0.027212,0.027212
1458.874512,-0.004659,0.004659
1464.257813,-0.013822,0.013822
1469.641113,-0.083031,0.083031
1475.024414,-0.032121,0.032121
1480.407715,-0.084744,0.084744
1485.791016,-0.097571,0.097571
1491.174316,-0.056759,0.056759
1496.557617,-0.07639,0.07639
1501.940918,-0.094172,0.094172
1507.324219,0.056308,0.056308
1512.70752,-0.121285,0.121285
1518.09082,-0.096472,0.096472
1523.474121,0.07213,0.07213
1528.857422,-0.01116,0.01116
1534.240723,0.086567,0.086567
1539.624023,0.092056,0.092056
1545.007324,0.090328,0.090328
1550.390625,-0.591365,0.591365
1555.773926,-0.084028,0.084028
1561.157227,-0.155326,0.155326
1566.540527,-0.282422,0.282422
1571.923828,-0.25523,0.25523
1577.307129,0.223324,0.223324
1582.69043,-0.181724,0.181724
1588.07373,0.11393,0.11393
1593.457031,0.049639,0.049639
1598.840332,-0.092105,0.092105
1604.223633,0.08786,0.08786
1609.606934,-0.170792,0.170792
1614.990234,0.056852,0.056852
1620.373535,0.041757,0.041757
1625.756836,0.006768,0.006768
1631.140137,-0.041226,0.041226
1636.523438,-0.053303,0.053303
1641.906738,0.005028,0.005028
1647.290039,0.044025,0.044025
1652.67334,0.083933,0.083933
1658.056641,-0.14589,0.14589
1663.439941,0.017971,0.017971
1668.823242,-0.049994,0.049994
1674.206543,0.047928,0.047928
1679.589844,-0.015424,0.015424
1684.973145,-0.017542,0.017542
1690.356445,-0.035282,0.035282
1695.739746,-0.01411,0.01411
1701.123047,0.001718,0.001718
1706.506348,0.040051,0.040051
1711.889648,-0.017983,0.017983
1717.272949,-0.023581,0.023581
1722.65625,-0.036429,0.036429
1728.039551,0.083255,0.083255
1733.422852,-0.035372,0.035372
1738.806152,0.049201,0.049201
1744.189453,-0.035595,0.035595
1749.572754,-0.036587,0.036587
1754.956055,0.046603,0.046603
1760.339355,0.003978,0.003978
1765.722656,-0.070256,0.070256
1771.105957,-0.013049,0.013049
1776.489258,-0.040823,0.040823
1781.872559,0.062359,0.062359
1787.255859,-0.019709,0.019709
1792.63916,0.031762,0.031762
1798.022461,0.018046,0.018046
1803.405762,0.019352,0.019352
1808.789063,-0.030059,0.030059
1814.172363,0.029411,0.029411
1819.555664,-0.044252,0.044252
1824.938965,-0.017398,0.017398
1830.322266,-0.024888,0.024888
1835.705566,0.047657,0.047657
1841.088867,-0.039608,0.039608
1846.472168,0.024253,0.024253
1851.855469,0.002064,0.002064
1857.23877,-0.020662,0.020662
1862.62207,-0.054938,0.054938
1868.005371,-0.014155,0.014155
1873.388672,-0.026296,0.026296
1878.771973,0.039224,0.039224
1884.155273,-0.016211,0.016211
1889.538574,0.08795,0.08795
1894.921875,-0.073086,0.073086
1900.305176,0.010447,0.010447
1905.688477,0.047061,0.047061
1911.071777,0.041273,0.041273
1916.455078,-0.297942,0.297942
1921.838379,-0.166581,0.166581
1927.22168,-0.054813,0.054813
1932.60498,0.028813,0.028813
1937.988281,0.05976,0.05976
1943.371582,0.127211,0.127211
1948.754883,-0.056122,0.056122
1954.138184,0.157262,0.157262
1959.521484,0.129714,0.129714
1964.904785,-0.035785,0.035785
1970.288086,0.164181,0.164181
1975.671387,0.008461,0.008461
1981.054688,-0.110569,0.110569
1986.437988,0.122466,0.122466
1991.821289,0.057694,0.057694
1997.20459,0.078607,0.078607
2002.587891,0.073486,0.073486
2007.971191,0.167619,0.167619
2013.354492,0.097181,0.097181
2018.737793,0.007033,0.007033
2024.121094,0.031967,0.031967
2029.504395,0.011353,0.011353
2034.887695,-0.023211,0.023211
2040.270996,0.029489,0.029489
2045.654297,-0.039686,0.039686
2051.037598,-0.101602,0.101602
2056.420898,0.006996,0.006996
2061.804199,-0.074403,0.074403
2067.1875,-0.00652,0.00652
2072.570801,0.022974,0.022974
2077.954102,0.028028,0.028028
2083.337402,-0.002812,0.002812
2088.720703,0.024829,0.024829
2094.104004,0.028787,0.028787
2099.487305,-0.009915,0.009915
2104.870605,0.043297,0.043297
2110.253906,-0.023934,0.023934
2115.637207,-0.012202,0.012202
2121.020508,0.096529,0.096529
2126.403809,0.012063,0.012063
2131.787109,0.016665,0.016665
2137.17041,0.019687,0.019687
2142.553711,-0.017659,0.017659
2147.937012,-0.013501,0.013501
2153.320313,0.000529,0.000529
2158.703613,-0.001419,0.001419
2164.086914,-0.014345,0.014345
2169.470215,-0.028226,0.028226
2174.853516,-0.045957,0.045957
2180.236816,0.06007,0.06007
2185.620117,-0.01018,0.01018
2191.003418,0.036492,0.036492
2196.386719,0.034382,0.034382
2201.77002,0.021592,0.021592
2207.15332,-0.030165,0.030165
2212.536621,-0.021042,0.021042
2217.919922,-0.010065,0.010065
2223.303223,-0.021469,0.021469
2228.686523,-0.044749,0.044749
2234.069824,-0.040671,0.040671
2239.453125,-0.020555,0.020555
2244.836426,-0.035564,0.035564
2250.219727,-0.008113,0.008113
2255.603027,0.00611,0.00611
2260.986328,-0.042528,0.042528
2266.369629,0.103509,0.103509
2271.75293,-0.097667,0.097667
2277.13623,0.009166,0.009166
2282.519531,-0.039936,0.039936
2287.902832,-0.03669,0.03669
2293.286133,-0.028672,0.028672
2298.669434,-0.017721,0.017721
2304.052734,-0.015799,0.015799
2309.436035,-0.021893,0.021893
2314.819336,-0.092565,0.092565
2320.202637,-0.077315,0.077315
2325.585938,-0.035109,0.035109
2330.969238,-0.302558,0.302558
2336.352539,-0.017741,0.017741
2341.73584,0.185858,0.185858
2347.119141,-0.27495,0.27495
2352.502441,0.21061,0.21061
2357.885742,-0.050086,0.050086
2363.269043,0.075564,0.075564
2368.652344,0.065619,0.065619
2374.035645,0.012828,0.012828
2379.418945,0.205856,0.205856
2384.802246,-0.105281,0.105281
2390.185547,0.111688,0.111688
2395.568848,-0.055375,0.055375
2400.952148,0.016298,0.016298
2406.335449,0.273137,0.273137
2411.71875,-0.046721,0.046721
2417.102051,-0.071132,0.071132
2422.485352,0.009658,0.009658
2427.868652,0.019671,0.019671
2433.251953,-0.067584,0.067584
2438.635254,0.017216,0.017216
2444.018555,0.02421,0.02421
2449.401855,-0.05575,0.05575
2454.785156,-0.035522,0.035522
2460.168457,0.041723,0.041723
2465.551758,0.062987,0.062987
2470.935059,0.016246,0.016246
2476.318359,-0.012074,0.012074
2481.70166,-0.110648,0.110648
2487.084961,0.081625,0.081625
2492.468262,-0.013964,0.013964
2497.851563,0.013128,0.013128
2503.234863,-0.003009,0.003009
